@relation R_data_frame

@attribute t0_green numeric
@attribute t0_green_bkg numeric
@attribute t0_red numeric
@attribute t0_red_bkg numeric
@attribute t0_flag numeric
@attribute t0Point5_green numeric
@attribute t0Point5_green_bkg numeric
@attribute t0Point5_red numeric
@attribute t0Point5_red_bkg numeric
@attribute t0Point5_flag numeric
@attribute t2_green numeric
@attribute t2_green_bkg numeric
@attribute t2_red numeric
@attribute t2_red_bkg numeric
@attribute t2_flag numeric
@attribute t5_green numeric
@attribute t5_green_bkg numeric
@attribute t5_red numeric
@attribute t5_red_bkg numeric
@attribute t5_flag numeric
@attribute t7_green numeric
@attribute t7_green_bkg numeric
@attribute t7_red numeric
@attribute t7_red_bkg numeric
@attribute t7_flag numeric
@attribute t9_green numeric
@attribute t9_green_bkg numeric
@attribute t9_red numeric
@attribute t9_red_bkg numeric
@attribute t9_flag numeric
@attribute t11Point5_green numeric
@attribute t11Point5_green_bkg numeric
@attribute t11Point5_red numeric
@attribute t11Point5_red_bkg numeric
@attribute t11Point5_flag numeric
@attribute gal_ndt80_green numeric
@attribute gal_ndt80_green_bkg numeric
@attribute gal_ndt80_red numeric
@attribute gal_ndt80_red_bkg numeric
@attribute gal_ndt80_flag numeric
@attribute ndt80_delete_early_green numeric
@attribute ndt80_delete_early_green_bkg numeric
@attribute ndt80_delete_early_red numeric
@attribute ndt80_delete_early_red_bkg numeric
@attribute ndt80_delete_early_flag numeric
@attribute ndt80_delete_mid_green numeric
@attribute ndt80_delete_mid_green_green_bkg numeric
@attribute ndt80_delete_mid_green_red numeric
@attribute ndt80_delete_mid_green_red_bkg numeric
@attribute ndt80_delete_mid_green_flag numeric
@attribute t0_correlation numeric
@attribute t0Point5_correlation numeric
@attribute t2_correlation numeric
@attribute t5_correlation numeric
@attribute t7_correlation numeric
@attribute t9_correlation numeric
@attribute t11Point5_correlation numeric
@attribute ndt80_delete_early_correlation numeric
@attribute ndt80_delete_mid_correlation numeric
@attribute t0_regression numeric
@attribute t0Point5_regression numeric
@attribute t2_regression numeric
@attribute t5_regression numeric
@attribute t7_regression numeric
@attribute t9_regression numeric
@attribute t11Point5_regression numeric
@attribute ndt80_delete_early_regression numeric
@attribute ndt80_delete_mid_regression numeric
@attribute t0_g.r_ratio numeric
@attribute t0Point5_g.r_ratio numeric
@attribute t2_g.r_ratio numeric
@attribute t5_g.r_ratio numeric
@attribute t7_g.r_ratio numeric
@attribute t9_g.r_ratio numeric
@attribute t11Point5_g.r_ratio numeric
@attribute ndt80_delete_early_g.r_ratio numeric
@attribute ndt80_delete_mid_g.r_ratio numeric
@attribute failed_pcr.1 numeric
@attribute failed_pcr.2 string
@attribute failed_pcr.3 string
@attribute failed_pcr.4 numeric
@attribute failed_pcr.5 numeric
@attribute blast_homology_within_genome numeric
@attribute overlaps_another_orf numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.01_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.27_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.33_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_01.25.01_level3 numeric
@attribute class_02.01.01_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.13.05_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.09_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.01_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.01_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.01_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.05_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_32.10.03_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_42.27.03_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
1979,1171,1410,552,0,2649,1296,2403,502,0,2040,1454,1494,810,0,2289,1442,1677,762,0,2340,1402,1954,1003,0,1644,1232,1267,850,0,1849,1024,1574,649,0,2174,1104,3873,3053,0,1432,501,1328,360,0,2041,967,2093,459,0,0.855,0.918,0.871,0.922,0.89,0.784,0.94,0.905,0.965,0.888,0.649,0.674,0.82,0.831,0.837,0.819,0.908,0.606,0.94,0.71,0.85,0.92,0.98,0.98,0.89,1.3,0.96,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,1346,1724,691,0,3677,1436,1626,610,0,1747,1159,1852,617,0,2353,1694,1949,990,0,2947,1531,2572,957,0,2276,1531,1534,1009,0,1264,996,798,622,0,11420,1144,6725,2985,0,3092,559,5760,460,0,4874,857,3992,408,0,0.859,0.873,0.851,0.777,0.932,0.816,0.611,0.947,0.965,1.263,1.946,0.38,0.564,0.795,0.998,0.841,0.454,1.065,1.39,2.2,0.47,0.68,0.87,1.41,1.52,2.74,0.47,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,1402,8144,725,0,11830,1242,9702,473,0,6498,1188,5840,616,0,8473,1750,7827,1005,0,13066,1760,13640,1129,0,8664,1605,8647,1171,0,7207,1146,7350,826,0,25989,1107,16484,3048,0,11281,576,10921,421,0,13029,806,10739,375,0,0.957,0.947,0.966,0.963,0.976,0.972,0.951,0.947,0.981,1.101,1.077,0.985,0.956,0.879,0.914,0.892,0.959,1.14,1.16,1.14,1.01,0.98,0.9,0.94,0.92,1.85,1.01,1,'?',no,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22706,2010,21849,1230,0,10795,1512,8080,650,0,8709,1364,6702,767,0,13640,2347,10285,1704,0,19259,2166,17723,1848,0,21988,2169,21225,1788,0,6266,1144,5320,741,0,4533,1146,7165,3024,0,5311,597,4217,398,0,8329,828,4782,393,0,0.924,0.94,0.932,0.943,0.941,0.963,0.976,0.958,0.965,0.94,1.191,1.226,1.217,1.006,0.974,1.153,1.196,1.656,1,1.24,1.23,1.31,1.07,1.01,1.11,0.81,1.23,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,1154,3233,615,0,5825,1248,3654,512,0,3155,1322,2086,758,0,3761,1490,3727,798,0,4318,1408,6679,957,0,2418,1206,2610,1032,0,3262,1071,4050,686,0,3159,1122,4991,3170,0,3467,560,3157,413,0,3173,877,3553,392,0,0.95,0.947,0.912,0.958,0.902,0.902,0.956,0.965,0.801,0.956,1.422,1.27,0.75,0.467,0.652,0.633,1.032,0.944,0.98,1.45,1.38,0.77,0.5,0.76,0.65,1.11,1.05,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,1071,1628,540,0,3889,1288,2888,494,0,2312,1316,1910,716,0,2816,1392,2454,810,0,2849,1455,2774,934,0,2065,1292,1798,1090,0,2585,1108,2694,742,0,3301,1160,4175,3154,0,2429,532,3328,403,0,3731,945,4236,419,0,0.903,0.914,0.937,0.944,0.859,0.843,0.904,0.964,0.987,1.104,1.026,0.771,0.807,0.657,0.953,0.726,0.631,0.734,1.17,1.08,0.83,0.86,0.75,1.09,0.75,2.09,0.64,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4530,1446,3007,761,0,4794,1269,3114,493,0,2382,1080,2287,556,0,3111,1558,2372,880,0,7684,1910,7217,1241,0,3097,1571,2579,1093,0,1997,1153,1487,729,0,13103,1264,7141,3135,0,2925,602,4138,453,0,4043,908,5014,426,0,0.873,0.822,0.913,0.909,0.926,0.908,0.916,0.97,0.945,1.186,1.143,0.715,0.964,0.94,0.979,1.04,0.612,0.648,1.37,1.34,0.75,1.04,0.96,1.02,1.11,2.95,0.63,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3518,1204,3154,644,0,3676,1286,4023,553,0,2814,1314,4220,741,0,3407,1536,4961,858,0,3845,1383,4996,1006,0,2756,1318,2201,894,0,3766,1211,3050,844,0,2697,1036,4206,3070,0,2614,476,2106,379,0,4476,951,2590,445,0,0.948,0.936,0.951,0.966,0.941,0.944,0.943,0.969,0.991,0.921,0.609,0.388,0.421,0.569,1.057,1.056,1.239,1.695,0.92,0.68,0.43,0.45,0.61,1.1,1.15,1.46,1.23,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,1257,1215,738,0,2167,1444,1234,652,0,1985,1364,1332,745,0,2379,1656,1630,996,0,2461,1357,1789,881,1,1780,1418,1315,1050,0,1865,1190,1293,823,0,3432,1102,4106,3042,0,1099,491,1370,351,0,1944,928,2150,437,0,0.852,0.85,0.794,0.799,0.714,0.491,0.894,0.966,0.968,1.023,1.084,0.791,1.029,0.835,0.713,1.324,0.593,0.569,1.22,1.24,1.05,1.14,1.21,1.36,1.43,2.18,0.59,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5451,1486,4094,780,0,4010,1153,4498,413,0,3053,1095,2923,570,0,3489,1524,4084,890,0,6382,1615,15472,1072,0,3225,1688,4654,1242,0,2259,1049,3232,648,0,14487,2712,17064,4672,0,2377,599,3354,460,0,2213,933,3742,462,0,0.886,0.938,0.943,0.93,0.952,0.945,0.916,0.937,0.952,1.08,0.635,0.792,0.568,0.311,0.438,0.406,0.595,0.367,1.19,0.69,0.83,0.61,0.33,0.45,0.46,0.95,0.61,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,1320,1509,760,0,3025,1382,3191,675,0,2352,1684,2448,1065,0,2636,1541,2500,911,0,2730,1681,2639,1013,0,2254,1552,2004,1087,0,2541,1275,2687,862,0,4053,1306,5251,3408,0,1202,446,1730,341,0,3064,934,3682,447,0,0.864,0.397,0.865,0.934,0.898,0.881,0.954,0.954,0.965,0.931,0.452,0.368,0.572,0.563,0.671,0.678,0.524,0.652,1.04,0.65,0.48,0.68,0.64,0.76,0.69,1.49,0.54,?,'?',no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,1364,1965,718,0,2839,1088,2130,393,0,1854,1152,1503,567,0,2287,1340,1771,734,0,3543,1558,3604,960,0,2381,1644,2119,1124,0,1539,1036,1394,664,0,9954,1538,7463,3735,0,1746,582,2089,476,0,2007,940,2389,416,0,0.907,0.941,0.9,0.916,0.957,0.891,0.84,0.932,0.914,1.265,0.921,0.656,0.826,0.722,0.612,0.576,0.659,0.477,1.38,1,0.75,0.91,0.75,0.74,0.68,2.25,0.72,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,1168,2675,619,0,6512,1297,6897,558,0,3734,1465,3734,830,0,3778,1420,4516,808,0,5034,1437,14360,1145,0,2532,1270,4728,1129,0,1660,695,3280,546,0,3566,1130,6361,3192,0,4510,557,5543,433,0,3401,926,3920,459,0,0.934,0.942,0.95,0.953,0.95,0.872,0.86,0.983,0.963,1.085,0.784,0.746,0.621,0.261,0.309,0.273,0.76,0.692,1.13,0.82,0.78,0.63,0.27,0.35,0.35,0.76,0.77,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,1207,2200,883,0,4970,1102,5143,442,0,3942,1242,3465,660,0,4108,1507,4094,899,0,3990,1376,4207,1130,0,2813,1233,2703,1013,0,4776,1523,4641,1380,0,10007,1700,9588,4161,0,2405,615,2655,456,0,3046,820,3636,437,0,0.873,0.901,0.96,0.917,0.888,0.863,0.891,0.971,0.953,1.013,0.773,0.872,0.746,0.777,0.772,0.817,0.784,0.664,1.28,0.82,0.96,0.81,0.84,0.93,0.99,1.53,0.81,?,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,1186,1082,568,0,2694,1186,2610,464,0,1945,1106,1548,533,0,2204,1261,2303,642,0,3981,1474,15754,923,0,2722,1333,6680,1020,0,1782,1028,3159,667,0,7096,1199,16073,3860,0,1094,544,1565,406,0,1639,876,2527,507,0,0.749,0.909,0.92,0.89,0.935,0.943,0.921,0.931,0.907,0.95,0.623,0.768,0.511,0.155,0.212,0.264,0.424,0.312,1.31,0.7,0.82,0.56,0.16,0.24,0.3,0.48,0.47,?,'?',no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
